,Unnamed: 0,channel_id,channel_title_name,totalchannel_views_count,total_subscriber_count,total_video_count,playlist_id,playlist_name,video_id,title_name,liveBroadcastContent,total_views_count,publishing_date,likeCount,favoriteCount,commentCount
56,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",vx7ngiaSpxM,Removing Dictionary Items in Python,none,4001,2023-08-16T15:00:49Z,73,0,total_comment_count
57,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",GQaU2Z5ZbZc,Copying a Dictionary in Python,none,3743,2023-08-19T13:30:09Z,85,0,total_comment_count
58,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",LlKzq__kQeE,Introduction to Tuples in Python,none,5781,2023-08-20T16:30:04Z,140,0,total_comment_count
59,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",9nN-Pb6FHVs,Accessing Tuple Items in Python,none,3543,2023-08-22T14:00:07Z,69,0,total_comment_count
60,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",tHmIf6WU26E,Updating a Tuple in Python,none,4233,2023-08-23T16:15:03Z,87,0,total_comment_count
61,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",yT-wF9_88Nw,Unpacking a Tuple in Python,none,4199,2023-08-25T15:30:13Z,120,0,total_comment_count
62,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",kP1Q_cwqEeA,Python Programming - Rapid Fire Quiz 3,none,4038,2023-08-26T15:45:01Z,85,0,total_comment_count
63,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",f2RATcdPcrE,Introduction to Lists in Python,none,13920,2023-07-26T14:30:28Z,220,0,total_comment_count
64,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",pLM1N5Esg8Q,Accessing Elements of a List in Python,none,7752,2023-07-28T17:00:38Z,132,0,total_comment_count
65,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",VZ9QmyPjXJw,Adding Elements to a List in Python,none,6884,2023-07-29T15:45:01Z,135,0,total_comment_count
66,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",7-bfZPsa4VA,input() Method in Python,none,4688,2023-07-30T15:45:00Z,124,0,total_comment_count
67,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",jY7LyJ-UA80,Input a List using Loops in Python,none,9716,2023-07-31T13:30:16Z,155,0,total_comment_count
68,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",paVL-trB1KA,Input a List using split() Method in Python,none,9028,2023-08-01T15:00:42Z,169,0,total_comment_count
69,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",OK0N7KWSBbo,Input a List using split() Method and Loops in Python,none,4886,2023-08-02T15:00:32Z,91,0,total_comment_count
70,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",KuyPs2zP8Uo,Changing List Items in Python,none,4475,2023-08-03T13:30:12Z,89,0,total_comment_count
71,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",f8YtlYffg7g,Removing List Items in Python,none,4034,2023-08-04T14:00:35Z,92,0,total_comment_count
72,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",-_L0SHhFMC4,List Comprehension in Python,none,5693,2023-08-06T14:45:00Z,118,0,total_comment_count
73,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",IpfE8qKtkCk,Python Programming - Rapid Fire Quiz 2,none,3653,2023-08-08T13:30:11Z,106,0,total_comment_count
74,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",Hea64Ey_gVU,Introduction to Dictionaries in Python,none,4911,2023-08-11T13:45:01Z,102,0,total_comment_count
75,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",6RAWUwWmlOg,Accessing Dictionary Items in Python,none,4362,2023-08-12T16:45:00Z,91,0,total_comment_count
76,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",HXDN0lrJ6xM,Changing and Adding Dictionary Items in Python,none,4586,2023-08-13T17:02:05Z,87,0,total_comment_count
77,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",vx7ngiaSpxM,Removing Dictionary Items in Python,none,4004,2023-08-16T15:00:49Z,73,0,total_comment_count
78,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",GQaU2Z5ZbZc,Copying a Dictionary in Python,none,3745,2023-08-19T13:30:09Z,85,0,total_comment_count
79,3.0,UCQYMhOMi_Cdj1CEAU-fv80A,Neso Academy,512214058.0,2370000.0,2556.0,PLBlnK6fEyqRhJ_qiFbz9KZB1CO1HXBDHb,"Lists, Dictionaries, & Tuples in Python | Chapter-5 | Python Programming",LlKzq__kQeE,Introduction to Tuples in Python,none,5783,2023-08-20T16:30:04Z,140,0,total_comment_count
